"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_8B_060041",108.519595927378,-3.51388973867964,0.415836238522912,-8.45017680796963,2.90862002162522e-17,1.93999683711867e-16
"Et_1B_014108",362.34180657626,-1.84677316890458,0.218552812684312,-8.45000870143067,2.91281112564979e-17,1.94248608316261e-16
"Et_1B_012481",29.8416107842043,-3.62913118313125,0.429485525419614,-8.44994992458835,2.91427791031639e-17,1.94315804576319e-16
"Et_2B_019188",32.1141852584876,-5.85019380741895,0.692363307878128,-8.44960115715536,2.92299645456006e-17,1.94866430304004e-16
"Et_4B_040047",63.4983980950896,-5.33713829175475,0.631668523946624,-8.44927060542554,2.93128338875163e-17,1.95388113107527e-16
"Et_1A_005505",834.01120652525,0.874680369746849,0.103537209160192,8.44798094174578,2.96383747328223e-17,1.97526932077644e-16
"Et_5A_040263",110.099868908598,-1.97164356612827,0.2333969692146,-8.44759712503127,2.97359457828203e-17,1.98145996776721e-16
"Et_1B_013846",54.5870297630634,-9.02300786458124,1.0682510115733,-8.44652405364194,3.00104186442493e-17,1.99911997013164e-16
"Et_9A_062511",53.6225690850652,1.99158250797204,0.235786876287065,8.44653671711284,3.00071650223406e-17,1.99911997013164e-16
"Et_5B_043478",558.924915154533,-1.77925861392264,0.210696965870812,-8.44463329867591,3.0500135516142e-17,2.03142230884975e-16
"Et_10A_001657",146.86616082725,-6.01663123344555,0.712505990407811,-8.44432371719691,3.05810666023605e-17,2.03649211425948e-16
"Et_3A_025545",170.051651704079,1.55380997730295,0.184007903404155,8.44425673331088,3.05986054526121e-17,2.0373394945792e-16
"Et_9A_062641",378.909609962969,1.8794203831666,0.22256936781144,8.44420057282475,3.06133179853059e-17,2.03799845389043e-16
"Et_6A_046870",31.4340732863377,-3.79542935469628,0.449473000091375,-8.44417652211521,3.06196207566343e-17,2.03809743696251e-16
"Et_9B_063895",41.8737393006797,-4.41993927226278,0.523432091774844,-8.44415033338085,3.06264852784343e-17,2.03823377415213e-16
"Et_2B_021542",54.2807511193887,-4.02700254427814,0.476910370583449,-8.4439399783895,3.06816780730854e-17,2.04158587429713e-16
"Et_4B_039431",365.123792391304,0.891657657707664,0.105606504612784,8.44320774536578,3.08745672158157e-17,2.05409791632341e-16
"Et_1A_005305",188.256546493891,1.95118222436537,0.2310963827908,8.44315346178171,3.08889144554071e-17,2.0547294243207e-16
"Et_3A_026165",215.626256339295,2.44077669004392,0.289121247549506,8.44205229028002,3.11813799888665e-17,2.07385824474121e-16
"Et_5B_044429",148.23003299053,2.4344981252643,0.288391281093868,8.4416495395778,3.12890294101437e-17,2.08069095637536e-16
"Et_1A_007374",28.8122994395919,3.01381521182466,0.357024430069235,8.44148175305599,3.1333984424644e-17,2.08335305711066e-16
"Et_10A_001727",63.0971252580487,-3.22511453061397,0.382069676484701,-8.44116853315135,3.14180759470586e-17,2.08861604473691e-16
"Et_10A_002199",74.0433979058451,-2.52517056015548,0.299167815664215,-8.44064912045793,3.15580159329184e-17,2.09758949942062e-16
"Et_1B_010365",571.527098266243,1.13845451130314,0.134884654448828,8.44020779053881,3.16774019480357e-17,2.1051941746873e-16
"Et_3A_024962",1960.37026054574,-1.98063560520011,0.234683984507081,-8.43958572358545,3.18464368592343e-17,2.1160954747728e-16
"Et_7A_051373",48.3768926306521,-5.55123093972365,0.657795785304566,-8.4391403285647,3.19680108500403e-17,2.12384021848305e-16
"Et_5A_041138",34.8109041000565,-5.72847839565135,0.678879549677037,-8.43813663024104,3.22436589568772e-17,2.14181705706333e-16
"Et_6B_050006",109.612373099382,2.30675897589193,0.27340022421826,8.4372973083241,3.24759631290533e-17,2.15690954115119e-16
"Et_10B_004425",44.5320519511491,-4.21081713942162,0.499085322392068,-8.43706867442942,3.25395291325507e-17,2.16079220600902e-16
"Et_3B_031574",149.957997285047,-3.30554942699941,0.391825816438256,-8.43627267097215,3.27617972533205e-17,2.17521063658695e-16
"Et_8A_056715",1311.43307144125,2.56675357163931,0.304261080635627,8.43602332009453,3.28317311018633e-17,2.17951193761703e-16
"Et_9B_064818",219.333589446283,2.0586268915318,0.244032723459818,8.43586410193374,3.28764630205279e-17,2.18213913900367e-16
"Et_1A_009079",100.997876749565,9.02441868075935,1.06986294901209,8.43511656244611,3.30872873518428e-17,2.19578798922689e-16
"Et_4B_037653",189.893384432717,-1.54935046346879,0.183712230333215,-8.43357277116825,3.35269042082683e-17,2.22461365019429e-16
"Et_4A_033398",127.739273024393,-2.16404637525193,0.256608378350758,-8.43326468590159,3.36153231463706e-17,2.23013085993793e-16
"Et_3B_030800",58.5183434766342,-5.05652302167431,0.599631406792012,-8.43271877423228,3.37725623660715e-17,2.24021134691559e-16
"Et_2B_021826",3836.56046533417,-2.19492413310181,0.260319682202053,-8.43164878865432,3.40828585188952e-17,2.26008551005898e-16
"Et_3B_028160",105.208012151167,-4.13597500230591,0.490529150353531,-8.43165997234833,3.40796007451148e-17,2.26008551005898e-16
"Et_8B_060466",678.177813226636,-2.38626293232553,0.283034503054302,-8.43099659785191,3.42733718680438e-17,2.2723626781382e-16
"Et_4A_033966",53.0055703667378,4.01141326117441,0.475836356952455,8.43023699758029,3.44965854921451e-17,2.28680372498055e-16
"Et_3B_029738",309.000677261706,-2.0965406927738,0.248729529098672,-8.42899795762526,3.48637669800568e-17,2.31078248801253e-16
"Et_3A_026431",181.115712833444,2.46917886903491,0.292991551065726,8.42747464919563,3.5320476729498e-17,2.34068677606068e-16
"Et_1A_006480",223.682508437474,1.86525135787234,0.221341028997189,8.42704746753492,3.54496081254707e-17,2.34887649267249e-16
"Et_1A_009387",1036.53012005114,1.27882683938876,0.151757121791892,8.42679950890506,3.5524776260184e-17,2.35348862136974e-16
"Et_4A_035728",153.901861020463,-1.73725195809073,0.206163679170016,-8.42656652755052,3.5595547328862e-17,2.35780804970643e-16
"Et_7B_054895",73.9418180579517,-4.761682239332,0.565134537409935,-8.42574984207344,3.58447259909631e-17,2.37394179019962e-16
"Et_4B_039480",1514.23369118341,1.76290172782497,0.209254399524289,8.42468178366947,3.61731992151746e-17,2.39532121856703e-16
"Et_9B_065020",44.1266812230319,3.55945275194753,0.422518591356875,8.42436954198088,3.62697864449533e-17,2.40134130530416e-16
"Et_7A_051255",35.6986000807288,-5.35952091593154,0.636227397321625,-8.42390777023109,3.64130950434031e-17,2.41045234199409e-16
"Et_6A_047073",56.9386805951416,-7.09973766212777,0.842831904186278,-8.42366980516986,3.64871642809857e-17,2.4149777797487e-16
"Et_4B_039797",739.49492480206,-1.26488341113379,0.150168160853107,-8.4231131549323,3.6661008748614e-17,2.42610459771907e-16
"Et_9A_062219",49.7779844408079,-3.60844094891686,0.428450786423199,-8.42206634521766,3.69901482369232e-17,2.44750324169261e-16
"Et_8A_057570",32.4248754030188,-3.20227823468703,0.380239861925447,-8.42173205742142,3.70958682883976e-17,2.45411465681568e-16
"Et_2B_020869",46.4188968675169,4.32103322185276,0.513109215084404,8.42127386299614,3.72412587850412e-17,2.46334803342129e-16
"Et_1B_009956",204.120217856235,-2.65215324974898,0.314944759156462,-8.42101089998266,3.73249537758035e-17,2.4684982712799e-16
"Et_5A_040681",97.7285392299509,-3.7446137214588,0.444720649338714,-8.42014807953472,3.76008747095588e-17,2.48635784016957e-16
"Et_3A_026795",823.573689458658,1.03005918730254,0.122337000758701,8.41984993022871,3.76966867220001e-17,2.49230398699429e-16
"Et_7B_053890",88.2570814493156,-2.07632608952919,0.246604638405491,-8.41965545723067,3.77593114844703e-17,2.49605445489344e-16
"Et_1B_014091",90.2196236474337,-3.08042612502106,0.365862165580182,-8.41963563009076,3.77657020400155e-17,2.49608700661167e-16
"Et_6A_046633",272.602946197196,1.40328185737465,0.166676187628458,8.4192101903767,3.79030843679726e-17,2.50477596885166e-16
"Et_6B_048255",136.170966583347,5.57033210249664,0.661733384547575,8.417789146765,3.83655486865006e-17,2.53494148386059e-16
"Et_4B_037059",256.174423577306,-2.80231553528873,0.332911835197954,-8.41759060209571,3.84306046486067e-17,2.53884356654548e-16
"Et_1B_014421",373.322154739449,-1.56871289579942,0.186367538258228,-8.41730759798862,3.85235230784399e-17,2.54458482391069e-16
"Et_9A_062272",287.184402185424,2.5311575850006,0.300718807183795,8.41702455760804,3.86166750684024e-17,2.55033971425529e-16
"Et_1A_005752",40.1905503303556,-2.81074182951529,0.333955091430994,-8.41652635829353,3.87811785009716e-17,2.56080429733362e-16
"Et_1A_007726",69.4075646876099,-1.76116718278758,0.209267260773354,-8.41587535613131,3.89971790186878e-17,2.57466554769246e-16
"Et_5B_045007",607.003253463265,6.20736863633263,0.737618782606024,8.41541563570528,3.91504273423028e-17,2.58438010470481e-16
"Et_1B_011679",550.454571005386,1.28544576125521,0.15275610574222,8.41502049956962,3.92826210442913e-17,2.59270200030319e-16
"Et_5B_043293",41.6429026518545,2.83228892428774,0.336594974714683,8.41453122313707,3.94469198854255e-17,2.60313994940154e-16
"Et_8A_056669",92.0469487801006,-8.70184137250499,1.03428613437215,-8.41337912529143,3.98364759670372e-17,2.62843726679921e-16
"Et_5B_044438",112.700422468291,2.25860424417163,0.268457395553879,8.41326885225753,3.98739607185655e-17,2.63050041716242e-16
"Et_5B_043974",184.753633655624,-2.46541306972086,0.29307999328273,-8.41208245607717,4.027945585296e-17,2.65683692596208e-16
"Et_8A_057638",67.8628018237879,4.66261993526141,0.554321935388581,8.41139351989183,4.05167895321555e-17,2.67207500857226e-16
"Et_6A_046685",56.2735266052893,-7.20871688421791,0.85702830802083,-8.41129378895931,4.0551260240146e-17,2.67393165061231e-16
"Et_4B_037042",69.8618716464343,7.33251854576035,0.871751326531084,8.41125022996899,4.05663249175352e-17,2.67450828868997e-16
"Et_5B_044507",87.5594028528332,-1.87875888552453,0.2233993535756,-8.4098671524971,4.10475370509411e-17,2.70581272273493e-16
"Et_4B_037555",35.9684247969633,-6.51003490298497,0.774111278441541,-8.40968874150901,4.1110019917648e-17,2.70950948904355e-16
"Et_1B_013451",33.9012425113318,-5.54577690875929,0.659482819380288,-8.40928185812425,4.12528692764033e-17,2.7185011332566e-16
"Et_2A_014958",49.9481406901521,6.31304302718803,0.750864431341548,8.40770019683672,4.18128277628222e-17,2.75497255320354e-16
"Et_7A_052357",305.698921367866,2.36610716302146,0.281449217508828,8.40687063891815,4.21095082984132e-17,2.77408840471489e-16
"Et_3A_024747",93.3356602586981,-8.70800130650049,1.03585214133875,-8.40660646339557,4.2204422415457e-17,2.77990841497609e-16
"Et_1A_007497",48.7917353666677,-3.12698729956169,0.371975019653195,-8.40644434262573,4.22627743197044e-17,2.78331871959211e-16
"Et_7B_055205",124.582436919084,-3.10440322044671,0.369293207867032,-8.4063371714231,4.23013919870947e-17,2.78542851858386e-16
"Et_4B_037351",48.7030767091367,-2.3835686273459,0.283545161255064,-8.40631036267889,4.23110575902478e-17,2.78563154514513e-16
"Et_4B_036884",369.594517671117,-3.36435404161015,0.400219476439817,-8.40627265703812,4.23246556385876e-17,2.78609336852548e-16
"Et_2B_021454",332.913371510116,-1.0988949696603,0.130731107076766,-8.40576504117741,4.25081408965538e-17,2.79773642728174e-16
"Et_9A_062070",233.675795120362,2.13840600314598,0.254449451241124,8.40405036330598,4.313375725925e-17,2.83847085556128e-16
"Et_3A_023468",32.2316306614614,-5.67425142657716,0.675190477560867,-8.40392691418791,4.31791477050569e-17,2.84101606168845e-16
"Et_2B_021330",59.9288733159714,9.44829352397265,1.12430777346885,8.40365400554124,4.32796595241253e-17,2.8471866797155e-16
"Et_7A_051060",333.297411545311,-0.916911353736265,0.109111901311522,-8.40340368662827,4.33720544855703e-17,2.85282148869962e-16
"Et_6B_048208",648.742980112074,-2.07938992422275,0.247471361964801,-8.40254770375619,4.36894781197441e-17,2.87325363485248e-16
"Et_8A_056543",24.2387057456549,5.07653235286989,0.604211148620363,8.4019177144637,4.39245595033397e-17,2.88826500649679e-16
"Et_1A_006136",32.3712056234401,5.24751663997148,0.624564961418629,8.40187484749758,4.39406006325274e-17,2.88887093175168e-16
"Et_4B_039878",404.330139809067,2.90599702835678,0.345891066129534,8.40148044548945,4.40884601430655e-17,2.89814171055379e-16
"Et_3A_026842",143.963806729227,2.58036533045783,0.307141886714854,8.40121599192168,4.41878773282387e-17,2.904225762589e-16
"Et_3A_026155",155.890931139266,-3.98759133307666,0.474714299028149,-8.39998150727751,4.46548957265628e-17,2.93446457631698e-16
"Et_3A_026739",65.431227135048,-2.61617318636397,0.311469550869132,-8.39945085824198,4.48571388865077e-17,2.94729718627077e-16
"Et_8B_058535",49.7997456219467,-6.55794963590442,0.780814108588733,-8.39886160325337,4.50827769805604e-17,2.96166271626407e-16
"Et_4B_037557",2090.29933396756,-4.69366514909716,0.558848654260429,-8.39881265404258,4.51015709442617e-17,2.9624375017246e-16
"Et_4B_038927",71.8664414033951,2.34927875489513,0.279744729804675,8.39793749299749,4.54388947255497e-17,2.98413101301251e-16
"Et_4B_036244",251.877765371485,-2.0377459802904,0.242666326597948,-8.39731663168313,4.56797084604547e-17,2.99948062381139e-16
"Et_10B_003112",82.60447464496,-1.80899111202379,0.215447466296031,-8.39643715994405,4.60229855325173e-17,3.02155250967442e-16
"Et_9A_062617",193.6971733867,-1.35272835077829,0.161113243696623,-8.39613379844482,4.61419833968099e-17,3.02889520296727e-16
"Et_1A_008572",57.4844669302501,7.3551343704081,0.876283277361519,8.39355783731757,4.71647474467423e-17,3.09555228279488e-16
"Et_3B_029354",79.6944360416373,-1.62067182956456,0.193086939491277,-8.39348240660145,4.71950311465446e-17,3.09705957221548e-16
"Et_1A_005640",329.014490708982,2.00783695933327,0.2392365284254,8.39268556749422,4.75161175504977e-17,3.11764665850707e-16
"Et_10B_002379",139.436768628637,2.49472630536982,0.297257016218352,8.39248922399631,4.75955644781371e-17,3.12237527315883e-16
"Et_3B_031439",285.97065284543,3.2033286952778,0.381709351229696,8.39206240286783,4.7768722383774e-17,3.13324911853892e-16
"Et_2A_016486",473.191651713327,2.10362689886094,0.250683900402637,8.39155165322623,4.79767462325788e-17,3.146406168546e-16
"Et_1A_007379",55.0149654902531,-4.85260561503812,0.578287192769717,-8.39134201087262,4.80623901497456e-17,3.1515344765064e-16
"Et_2A_017471",409.618544548398,1.54608212004,0.184249222839809,8.3912544987189,4.80981855552524e-17,3.15339304833196e-16
"Et_2A_015786",44.1107101173573,6.01025394381195,0.716312272075315,8.39055001305354,4.83873033292285e-17,3.17185668663716e-16
"Et_8B_060211",82.013928103683,2.27994201489716,0.271760406212841,8.38952975773641,4.8809052855657e-17,3.19900745989067e-16
"Et_2B_022873",32.5412638774666,-3.39777269173438,0.405019290153085,-8.3891626259335,4.89617019197754e-17,3.20851536891436e-16
"Et_8A_057971",30.8986636954984,-5.33505427821206,0.635974593200137,-8.38878523647744,4.9119106799712e-17,3.21833193956311e-16
"Et_2A_018429",27.8946959518701,-6.05110939259625,0.721365483859095,-8.38840993642305,4.92761351818155e-17,3.22812080633813e-16
"Et_10B_003462",33.379772413674,5.99010168840672,0.714151488855632,8.38771854695052,4.95667151637463e-17,3.24665436577889e-16
"Et_3A_023948",37.7547013421236,-4.68301689700228,0.558540224244527,-8.38438610815623,5.09911636427077e-17,3.33943987211295e-16
"Et_3B_028222",597.299416479547,-2.24211829158151,0.267422733547717,-8.38417236200097,5.10838948578546e-17,3.34499525047874e-16
"Et_1B_009723",48.336240221829,-7.56802398613848,0.90267106622109,-8.38403297650936,5.11444551679492e-17,3.34806207853946e-16
"Et_9B_064896",5009.9534404945,-1.7039379796832,0.203236194953263,-8.38402815047312,5.11465532555709e-17,3.34806207853946e-16
"Et_3B_029030",58.2874785035809,-7.23877377448351,0.863472288183119,-8.38333073747511,5.14506432550894e-17,3.36744698817721e-16
"Et_4A_032677",77.4184268512284,2.44995956380297,0.292249395253678,8.38311251825298,5.15461582177613e-17,3.37317676786092e-16
"Et_7B_054605",42.4652020809527,-3.92712523081033,0.468544743011088,-8.38153727981832,5.22408503511147e-17,3.41810882322074e-16
"Et_7A_053052",125.61291816156,-6.59693560880276,0.787127607597996,-8.38102430295135,5.24690641034521e-17,3.43251011417235e-16
"Et_Un_067264",50.7003803574306,7.47052633763206,0.891456698641892,8.38013371710952,5.28676067674693e-17,3.45804809644405e-16
"Et_3A_025030",37.3654965582135,-4.21140838474419,0.502570624611207,-8.3797344661801,5.30472419313885e-17,3.46905345551781e-16
"Et_3B_027630",60.2828529058619,-7.89974736468064,0.942723784887443,-8.37970516000488,5.30604513647608e-17,3.46905345551781e-16
"Et_4B_039029",74.9527414540346,-8.85187912356245,1.05634697726517,-8.37970791233719,5.30592106434791e-17,3.46905345551781e-16
