"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Et_3B_028889",97.5341862566609,2.97831821735176,0.260218515562535,11.4454508008905,2.4781290761029e-30,3.4239119327677e-29
"Et_3B_028739",259.813459952906,-5.41047252792396,0.472735450112892,-11.445032367748,2.49011516557877e-30,3.43934966733987e-29
"Et_2B_021268",212.223042513646,-3.87419672372056,0.338609455024921,-11.4414900890332,2.59391722701907e-30,3.58155226908473e-29
"Et_1B_009865",153.860721298066,-7.69895621943157,0.672919283979018,-11.4411288288651,2.6047418579911e-30,3.59532535649652e-29
"Et_9A_062977",98.65425605032,4.68587149250049,0.410093782035337,11.4263412364948,3.08849911350345e-30,4.26166555211823e-29
"Et_2B_020820",83.6328012261724,-3.67040696432673,0.321296294861084,-11.423745069683,3.18219256915598e-30,4.38951725967018e-29
"Et_4A_034399",927.377057786432,-1.0303194175537,0.0901992053013477,-11.4227105894281,3.220307241908e-30,4.44064524201846e-29
"Et_8B_059960",63.4963444677307,-3.66541747929848,0.320913337169055,-11.4218296803525,3.25312065087338e-30,4.48443211547106e-29
"Et_1B_010611",114.09034415038,-3.81259161346807,0.333825510641432,-11.4209114999699,3.28767562445287e-30,4.52911563889471e-29
"Et_6B_048656",545.71614213329,4.38997164762435,0.384379861588348,11.4209199969113,3.28735418492645e-30,4.52911563889471e-29
"Et_1B_013614",387.158385269367,-5.67940829030362,0.497339205121487,-11.4195869374832,3.33816722494452e-30,4.59717660135542e-29
"Et_2A_018570",126.577951201048,6.36336047050116,0.557388783927634,11.4163769598337,3.46374497180999e-30,4.76856497094987e-29
"Et_2A_018302",2849.52413986853,2.77907726730546,0.243453413890767,11.4152322733596,3.50965124383393e-30,4.83019319151388e-29
"Et_7A_051029",378.493436845563,-2.76584295207327,0.242294749325791,-11.4151997093189,3.51096598094979e-30,4.83043173972026e-29
"Et_4A_035803",249.502272535966,-3.59999769448029,0.315371378657095,-11.4151059294274,3.51475497180312e-30,4.8340731363896e-29
"Et_1B_010606",189.282693845968,2.32898831416956,0.204117779730297,11.4100217886305,3.72635964043171e-30,5.12344184480409e-29
"Et_1B_011796",112.67107245993,4.0160503299828,0.352015937779166,11.4087173305836,3.78266002616791e-30,5.19916116620415e-29
"Et_1B_010540",453.900097233147,-3.43293536746314,0.300917101557888,-11.4082428339579,3.80334800880672e-30,5.22589895236041e-29
"Et_1B_011873",187.756041327418,3.47836899240047,0.304926980843987,11.4072194686509,3.84834963285235e-30,5.2860161136745e-29
"Et_4A_033161",48.4776391955403,-5.09328135309244,0.446510958028431,-11.4068451434693,3.86494193373351e-30,5.30708444632064e-29
"Et_1B_012008",53.5410726506657,-2.87768453814432,0.25228260439515,-11.4065912116437,3.87623809030817e-30,5.32086915283301e-29
"Et_3B_028366",113.110158014785,-1.87839839614424,0.164719656185736,-11.4036080431481,4.01142340418216e-30,5.50465105269095e-29
"Et_5A_041611",65.1684509021765,-4.64958813416669,0.407730586160179,-11.4035794517022,4.01274143466561e-30,5.50467479789461e-29
"Et_5B_044457",60.3738541526712,-5.97575637417562,0.52422890824848,-11.3991355305861,4.22291388288527e-30,5.79111197419652e-29
"Et_10B_002413",115.258544730709,-7.71197757756346,0.676700957133138,-11.3964336776402,4.35599934842524e-30,5.9716842379448e-29
"Et_3B_031159",127.716848022094,4.23091053045703,0.371341900309981,11.3935716032186,4.50151876280168e-30,6.16917985886552e-29
"Et_4A_034595",116.725826113888,-5.76468201657043,0.506149205034144,-11.3892938272649,4.72805914105752e-30,6.47754816605873e-29
"Et_3A_023791",116.796877942069,3.59886267536947,0.316071393899163,11.3862334423014,4.89703773883174e-30,6.70688145978508e-29
"Et_10A_001348",102.057062522313,2.94390011048383,0.258550340379432,11.3861776633655,4.90017253462582e-30,6.70900361259672e-29
"Et_6A_046603",81.9743315987906,-2.467013670315,0.21667506747567,-11.3857754796454,4.92283442739491e-30,6.73785100153145e-29
"Et_5A_041881",119.287313260849,5.05563409043204,0.444041709547975,11.3854937086396,4.93877334446083e-30,6.75748101964378e-29
"Et_3A_025253",193.099879802227,3.46523013995291,0.304366833999473,11.3850451260367,4.96425401698271e-30,6.79014964443142e-29
"Et_1B_012954",329.249519887586,2.98627947414607,0.262322100580973,11.3840178449786,5.02309885304751e-30,6.86841820552409e-29
"Et_3A_024998",151.529266191278,-8.28312140753187,0.727654989751125,-11.3833087441136,5.0641209811364e-30,6.92227389927948e-29
"Et_7B_053662",54.7980329012271,-6.10706870168531,0.536651367510445,-11.3799555380178,5.26265560104079e-30,7.19133306541965e-29
"Et_4B_039195",1508.8717979897,4.32322762023587,0.379919187172741,11.3793347801363,5.3002474547098e-30,7.24036385678886e-29
"Et_4A_033575",137.784403926431,3.75048572960285,0.329633322507809,11.3777505898664,5.39739505360569e-30,7.37069243848316e-29
"Et_7B_054412",72.089414644508,-4.0064881080343,0.352165837503568,-11.3767085883045,5.46225524999758e-30,7.45685942515799e-29
"Et_5A_041282",389.53386454041,-4.45858524188214,0.391907089741812,-11.3766383885003,5.46665259906736e-30,7.46045591720512e-29
"Et_7B_054883",116.43688541773,4.90910842824975,0.431587913110615,11.374527133691,5.60055700739479e-30,7.64073412485324e-29
"Et_7A_052232",166.596030046115,5.34729230786482,0.470120551744891,11.3743002470705,5.61513938019994e-30,7.65815979922854e-29
"Et_4B_038581",408.816452592566,2.52709569239059,0.222183727283425,11.3739008850407,5.64089862325084e-30,7.69081281365901e-29
"Et_3A_027306",105.223884187913,-5.48177113374344,0.481986457235706,-11.3732887126799,5.68061218425197e-30,7.74246401409157e-29
"Et_4A_032438",324.095594615748,3.38242441798594,0.297468852957868,11.3706843064507,5.85269293209678e-30,7.97443544386143e-29
"Et_2A_017394",157.550230167275,3.5145892891805,0.309130872608471,11.3692600791507,5.94897363055325e-30,8.10301139507608e-29
"Et_1A_005536",551.71324182226,3.45413010274964,0.303815197461898,11.3691814353126,5.9543356740832e-30,8.10556684966902e-29
"Et_2B_019844",350.738806724461,2.92054159931053,0.256882425001905,11.369176382109,5.9546803723112e-30,8.10556684966902e-29
"Et_3B_031004",68.8867358851029,-4.34494660880212,0.382263864666117,-11.3663545273816,6.15029619293373e-30,8.3691490316706e-29
"Et_3A_025437",223.211190590582,3.03097050447335,0.266731507736219,11.3633763412412,6.36366882165941e-30,8.65671695701145e-29
"Et_5A_041500",1473.65105497924,2.05238736596282,0.180615758690542,11.3632795988709,6.37072177469994e-30,8.66352652651997e-29
"Et_6B_048736",158.879958027295,2.06413674988342,0.181677953079827,11.3615147842207,6.50075483956299e-30,8.83751830421798e-29
"Et_4A_032451",47.623620807963,-3.49415727424149,0.307551734751779,-11.3612016432344,6.52410094024884e-30,8.8664082142367e-29
"Et_10A_000935",98.4348378057983,4.99567045856068,0.439823273984186,11.3583585818614,6.73990780828039e-30,9.15675436425124e-29
"Et_8B_059410",280.765990484593,3.18843212807499,0.280730745293233,11.3576164404243,6.7973976798226e-30,9.2318956935203e-29
"Et_8A_057463",160.255796474554,3.76430602413402,0.331516831610641,11.35479609239,7.02034906836748e-30,9.53163851694936e-29
"Et_3A_026891",190.697730439754,-3.14028926607896,0.276616470237722,-11.352502847644,7.20696992507787e-30,9.7818783588613e-29
"Et_2B_020494",108.710861218207,6.41108244155479,0.564783318332099,11.3514019154953,7.2983030637895e-30,9.90266706186507e-29
"Et_4A_034114",91.9622846601649,5.31504588224226,0.468250306749934,11.350864709803,7.34328563082863e-30,9.96050794540602e-29
"Et_4A_032729",59.9973823144046,-3.06895674531293,0.270516328732465,-11.3448114562728,7.86956796636125e-30,1.06709425292024e-28
"Et_1B_011425",2268.08446098119,5.40628471287202,0.476600357828071,11.343434019876,7.99445820635158e-30,1.08368184270595e-28
"Et_5B_044162",237.488465720836,5.06722271766397,0.446794312549771,11.3412874231686,8.1930191825188e-30,1.1102419846436e-28
